ids,artists,mediums,titles,descriptions,urls
Fra_3314,Eugène Delacroix,"Graphite, on tan wove paper","Woman Dying(?), Man in Bedroom, Two Sketches of Same",,https://www.artic.edu/artworks/72532/woman-dying-man-in-bedroom-two-sketches-of-same
Fra_3315,Charles Cottet,Oil on canvas,Portrait of a Woman,,https://www.artic.edu/artworks/80450/portrait-of-a-woman
Fra_3316,Rodolphe Bresdin,Lithograph (etching transfer) on cream China paper laid down on white wove paper,Rest on the Flight into Egypt with Saddled Donkey,,https://www.artic.edu/artworks/19523/rest-on-the-flight-into-egypt-with-saddled-donkey
Fra_3317,Honoré-Victorin Daumier,Bronze,Hippolyte-Lucien-Joseph Lucas (?),,https://www.artic.edu/artworks/152769/hippolyte-lucien-joseph-lucas
Fra_3318,Antoine Samuel Adam-Salomon,"Woodburytype, from the periodical “Galerie Contemporaine Littéraire, Artistique” (1877), volume 2",Émile Angier,,https://www.artic.edu/artworks/143445/emile-angier
Fra_3319,Jean-Baptiste Oudry,"Black chalk with white chalk and charcoal, on gray laid paper with blue fibers, laid down on cream card",View of the Park at Arcueil,,https://www.artic.edu/artworks/117197/view-of-the-park-at-arcueil
Fra_3320,Odilon Redon,Lithograph in black on light gray China paper laid down on ivory wove paper,"I am Still the Great Isis! Nobody Has Ever Yet Lifted My Veil!, plate 16 of 24",,https://www.artic.edu/artworks/106645/i-am-still-the-great-isis-nobody-has-ever-yet-lifted-my-veil-plate-16-of-24
Fra_3321,Pierre-Auguste Renoir,Lithograph in black on ivory Japanese paper,"Woman with Grapevine, 2nd variant",,https://www.artic.edu/artworks/90400/woman-with-grapevine-2nd-variant
Fra_3322,Jacques-Émile Ruhlmann (Designer),"Cotton and silk, two-faced, two-color complementary weft, warp-float faced satin weave over satin interlacing and self-patterned by areas of plain weave with complememntary ground weft floats; woven on loom with Jacquard attachment",Panel (Furnishing Fabric),,https://www.artic.edu/artworks/105113/panel-furnishing-fabric
Fra_3323,Edouard Léon Louis Edy-Legrand,Aquatint with etching in black on ivory wove paper,Song of Songs,,https://www.artic.edu/artworks/12660/song-of-songs
Fra_3324,Emmanuel Jean Nepomucene de Ghendt,Etching on paper,Night,,https://www.artic.edu/artworks/30271/night
Fra_3325,Vasily Kandinsky,"Book with fifty-six woodcuts, forty-four in black and twelve in color, on cream laid paper",Klänge,,https://www.artic.edu/artworks/44014/klange
Fra_3326,Carle Vernet,Lithograph in black on ivory wove paper,"Royal Guard, Norman Cavalier, not in Full Dress, and Horse, No. 3",,https://www.artic.edu/artworks/40044/royal-guard-norman-cavalier-not-in-full-dress-and-horse-no-3
Fra_3327,Honoré-Victorin Daumier,"Lithograph in black on white wove paper, with letterpress verso","Smell, plate 38 from Types Parisiens",,https://www.artic.edu/artworks/21556/smell-plate-38-from-types-parisiens
Fra_3328,Louis Anquetin,"Brush and brown and blue washes, over conte´ crayon, on cream wove paper",The Outsider,"Like his close friend Toulouse-Lautrec, Anquetin had a keen interest in racing. The two met in Paris, where they shared the same teachers, and their art often addressed similar themes. This composition was one of Anquetin’s most successful, made in several versions, including a painting and a color lithograph. Uniquely, however, the jockeys in this image wear plain jerseys. They cling to their horses, urging them onward, as the crowd jostles for a view. The spectators were probably meant to be city-dwellers; the setting is the Bois de Boulogne, a popular leisure destination on the outskirts of Paris.",https://www.artic.edu/artworks/198849/the-outsider
Fra_3329,Camille Pissarro,Etching and drypoint with plate tone in black on cream laid paper,The Maid Shopping,,https://www.artic.edu/artworks/192880/the-maid-shopping
Fra_3330,François Bonvin,"Black chalk, heightened with touches of white chalk, on white laid paper",Boy Reading (Jeune Garçon Lisant),"Born into a large and very poor family, François Bonvin joined the Parisian police department as a clerk to support his new wife and child, saving money for art classes in his time off. This powerful drawing suggests the importance of education to improve one’s station and justifies Bonvin’s reputation as the father of Realist drawing. In fact, the subject is not actually reading, but is rather thinking, with a work of art on the wall behind him.",https://www.artic.edu/artworks/129771/boy-reading-jeune-garcon-lisant
Fra_3331,Henri de Toulouse-Lautrec,Color lithograph poster on cream wove paper,La vache enragée,,https://www.artic.edu/artworks/59984/la-vache-enragee
Fra_3332,Henri de Toulouse-Lautrec,Lithograph on cream wove paper,"Bartet and Mounet-Sully, in Antigone",,https://www.artic.edu/artworks/35888/bartet-and-mounet-sully-in-antigone
Fra_3333,Paul Gauguin,"Wood-block print, printed twice in black ink, on cream Japanese paper",Manao tupapau (She Thinks of the Ghost or The Ghost Thinks of Her),,https://www.artic.edu/artworks/55774/manao-tupapau-she-thinks-of-the-ghost-or-the-ghost-thinks-of-her
Fra_3335,Marc Chagall,Etching and drypoint on buff Japanese paper,"The Wedding, plate sixteen from Mein Leben",,https://www.artic.edu/artworks/110862/the-wedding-plate-sixteen-from-mein-leben
Fra_3336,Marc Chagall,Etching and drypoint on cream Japanese paper,"Self-Portrait, plate seventeen from Mein Leben",,https://www.artic.edu/artworks/110863/self-portrait-plate-seventeen-from-mein-leben
Fra_3337,Odilon Redon,Lithograph in black on ivory China paper laid down on ivory wove paper,"Oannes: “I, the first consciousness in Chaos, rose from the abyss to harden matter, to determine forms,” plate 14 from The Temptation of Saint Anthony (3rd series)",,https://www.artic.edu/artworks/106640/oannes-i-the-first-consciousness-in-chaos-rose-from-the-abyss-to-harden-matter-to-determine-forms-plate-14-from-the-temptation-of-saint-anthony-3rd-series
Fra_3338,Odilon Redon,"Charcoal and black chalk with stumping, scraping and erasing, on cream wove paper, discolored to tan",Wizard’s Meditation,,https://www.artic.edu/artworks/90293/wizard-s-meditation
Fra_3339,Jean François Millet,Etching on ivory wove card,The Man Leaning on His Spade,,https://www.artic.edu/artworks/49744/the-man-leaning-on-his-spade
Fra_3340,Raoul Dufy,Pen and black ink on cream wove paper,Persian Model,,https://www.artic.edu/artworks/61860/persian-model
Fra_3341,Félix Edouard Vallotton,Woodcut in black on cream wove paper,"Extreme Measure, plate six from Intimacies",,https://www.artic.edu/artworks/62163/extreme-measure-plate-six-from-intimacies
Fra_3342,Jacques-Henri Lartigue,"Gelatin silver print, No. 7 from ""A Portfolio of Photographs by Jacques Henri Lartigue"" (1972)",Wheeled Bobsleigh Designed by Jacques Henri Lartigue,,https://www.artic.edu/artworks/47123/wheeled-bobsleigh-designed-by-jacques-henri-lartigue
Fra_3343,Raoul Dufy,Etching on white wove paper,Nude Listening to a Sea Shell,,https://www.artic.edu/artworks/45941/nude-listening-to-a-sea-shell
Fra_3344,Jean Baptiste Camille Corot,Etching on ivory Japanese paper,Outskirts of Rome,,https://www.artic.edu/artworks/43144/outskirts-of-rome
Fra_3345,Jean Louis Forain,Soft pastel on paper,The Orchestra,,https://www.artic.edu/artworks/133504/the-orchestra
Fra_3346,Odilon Redon,Lithograph in black on cream China paper laid down on ivory wove paper,"And Another Angel Came Out of the Temple Which is in Heaven, and He Also Having a Sharp Sickle, plate 7 of 12",,https://www.artic.edu/artworks/79746/and-another-angel-came-out-of-the-temple-which-is-in-heaven-and-he-also-having-a-sharp-sickle-plate-7-of-12
Fra_3347,Paul Gauguin,"Pen and black ink, and brush and black wash, with pen and brown ink (originally purple) and touches of graphite, on heavily textured ivory wove paper",Man with an Ax,,https://www.artic.edu/artworks/186082/man-with-an-ax
Fra_3348,Édouard Manet,"Book with four wood engravings in black on various laid and wove papers, two handcolored with pink wash, rebound and housed in slipcase",L’après-midi d’un faune,,https://www.artic.edu/artworks/104228/l-apres-midi-d-un-faune
Fra_3349,Paul Gauguin,"Pen and brown ink (originally purple), with touches of graphite on cream wove irregularly shaped paper, discolored to tan (removed from a sketchbook)",Sketch of Maori Woman and Child,,https://www.artic.edu/artworks/159079/sketch-of-maori-woman-and-child
Fra_3350,Henri Matisse,Etching in black on ivory laid Japanese vellum,"A Few Sonnets: “With her Pure Nails…”, plate 25 from Poesies de Mallarmé","Matisse’s first livre d’artiste (artist’s book), Poems of Stéphane Mallarmé (Poésies de Stéphane Mallarmé) was the second publication produced by Albert Skira. The first was Pablo Picasso’s illustrations for Ovid’s Metamorphoses (Les Métamorphoses), published the year before. Both series use the simple power of the etched line to suggest volume and movement. In the case of Matisse, he avoided heavy shading so as not to detract from the ethereality of Mallarmé’s poetry. While inspired by the poems, Matisse’s prints stand alone as works of art and call upon some of his most iconic imagery: flowers, nudes, and portraits.",https://www.artic.edu/artworks/159026/a-few-sonnets-with-her-pure-nails-plate-25-from-poesies-de-mallarme
Fra_3351,Eugène Delacroix,Lithograph in black on ivory wove paper,"The Duel Between Faust and Valentine, from Faust",,https://www.artic.edu/artworks/84495/the-duel-between-faust-and-valentine-from-faust
Fra_3352,Henri Fantin-Latour,Etching in black on ivory laid paper,A Piece by Schumann,"In this etching Edwin Edwards is shown playing the flute, while his wife, Ruth, accompanies him on the piano.",https://www.artic.edu/artworks/44252/a-piece-by-schumann
Fra_3353,Anthony Berrus (Designer),"Silk and wool, twill weave with supplementary patterning wefts bound in twill interlacings; main warp fringe; woven on a loom with a Jacquard attachment",Shawl,,https://www.artic.edu/artworks/189604/shawl
Fra_3354,Honoré-Victorin Daumier,Bronze,Jacques Lefèbvre,,https://www.artic.edu/artworks/149969/jacques-lefebvre
Fra_3355,Abraham Bosse,Etching and engraving on ivory laid paper,"Man with a Cane, seen from behind, from The Garden of French Nobility","Abraham Bosse’s understanding of Parisian high society and culture informs The Garden of French Nobility, a set of 18 plates from the first of his important print series. Working from drawings by fellow artist Jean de Saint-Igny, Bosse depicted an officer from the king’s court in contemporary fashion. Seventeenth-century French society saw a burgeoning of the bourgeoisie, along with attitudes and dress that attested to their success. Bosse’s anonymous officer stands poised and dignified, showing off his regalia against a diminutive background. His billowing cloak, lace trim, and graceful plumed hat indicate his rank.",https://www.artic.edu/artworks/108950/man-with-a-cane-seen-from-behind-from-the-garden-of-french-nobility
Fra_3356,Gustave Le Gray,"Albumen print, No. 15 from the album ""Vistas del Mar""",The Breaking Wave,"Trained as a painter before taking up photography around 1847, Gustave Le Gray was highly regarded for his composition as well as his technique. His seascapes, which were publicly exhibited in London and Paris in 1857 to great acclaim, displayed his technical mastery: he combined two negatives—one exposed for the sea, the other for the sky—to render a scene otherwise unable to be captured photographically. Moreover, Le Gray managed to arrest a breaking wave in this dramatic vertical image, an accomplishment almost unheard of at a time when exposures required several seconds. This photograph comes from an extremely rare album of Le Gray’s seascapes possibly assembled for a Spanish patron.",https://www.artic.edu/artworks/126478/the-breaking-wave
Fra_3357,Jean Dubuffet,"Collage of cut and pasted ivory wove papers with brush, printed, and splattered black ink(s) and touches of gloss medium with traces of organic material adhered to a pieced ivory wove support",The Bread Carrier,,https://www.artic.edu/artworks/145858/the-bread-carrier
Fra_3358,Paul Gauguin,"Wood-block print in black ink manipulated with brush and solvent, on ivory Japanese paper, laid down on cream Japanese paper",Manao tupapau (She Thinks of the Ghost or The Ghost Thinks of Her),,https://www.artic.edu/artworks/68358/manao-tupapau-she-thinks-of-the-ghost-or-the-ghost-thinks-of-her
Fra_3359,Henri Matisse,Color pochoir with gouache on ivory wove paper,"The Nightmare of the White Elephant, from Jazz","Matisse’s assistant Lydia Delectorskaya recorded his descriptions of the various images. According to her notes, in The Nightmare of the White Elephant “the white elephant is performing its act standing on a ball, under dazzling circus lights, while memories of his native black forest assail him like red tongues of fire, with all the violence of arrows.”",https://www.artic.edu/artworks/230693/the-nightmare-of-the-white-elephant-from-jazz
