ids,artists,mediums,titles,descriptions,urls
jp_921,Inagaki Tomoo,Ink and pencil on paper,Cat Making Up,"This sketch and final print illustrate the artist’s working method. First, Inagaki Tomoo made a sketch in pencil that he later drew over in ink. He then laid the sketch face down on a wet block and rubbed it from the back to transfer the ink to the block, which he used as a guide for carving. Some of the ink outlines in the sketch have transferred onto the finished print, while other lines have been carved into the wood and therefore carry no color on the paper, as is the case with the contour of the cat’s leg.
Inagaki’s affection for geometric forms is apparent in this print, which has the quality of a stained-glass window. The print collector Oliver Statler, who knew the artist well, has written that there is only one cat in the print—the two heads represent the movement of the bathing cat.",https://www.artic.edu/artworks/84181/cat-making-up
jp_922,Torii Kiyonaga,Color woodblock prints; oban triptych,Visitors to Enoshima,,https://www.artic.edu/artworks/21551/visitors-to-enoshima
jp_923,Suzuki Harunobu,Color woodblock print; oban,The Lion Dance,,https://www.artic.edu/artworks/21059/the-lion-dance
jp_924,Katsukawa Shunkо̄,Color woodblock print; hosoban; right sheet of diptych (?),"The Actor Bando Mitsugoro I as Ogata no Saburo Disguised as Yoroya Takiemon in the Play Mure Takamatsu Yuki no Shirahata, Performed at the Ichimura Theater in the Eleventh Month, 1780",,https://www.artic.edu/artworks/22166/the-actor-bando-mitsugoro-i-as-ogata-no-saburo-disguised-as-yoroya-takiemon-in-the-play-mure-takamatsu-yuki-no-shirahata-performed-at-the-ichimura-theater-in-the-eleventh-month-1780
jp_925,Ishikawa Toyonobu,Hand-colored woodblock print; habahiro hashira-e,Courtesan Holding a Long Pipe,"This image is designed in the pillar print (hashira-e) format, which were meant to be hung on house pillars. The designs often picture a single figure (sometimes two) cropped by the edges of the print. This use of cropping made a strong impression on European painters who collected Japanese prints in the 19th century.",https://www.artic.edu/artworks/21444/courtesan-holding-a-long-pipe
jp_926,Kawase Hasui,Color woodblock print; oban,"Tsuta Hot Springs in Mutsu Province (Mutsu Tsuta onsen), from the series “Souvenirs of Travel, First Series (Tabi miyage dai isshu)”",,https://www.artic.edu/artworks/2620/tsuta-hot-springs-in-mutsu-province-mutsu-tsuta-onsen-from-the-series-souvenirs-of-travel-first-series-tabi-miyage-dai-isshu
jp_927,Torii Kiyonaga,Color woodblock print; oban,"A Young Nobleman, His Mother, and Three Servents, from the series “A Brocade of Eastern Manners (Fuzoku Azuma no nishiki)”",,https://www.artic.edu/artworks/22576/a-young-nobleman-his-mother-and-three-servents-from-the-series-a-brocade-of-eastern-manners-fuzoku-azuma-no-nishiki
jp_928,Katsushika Hokusai,Color woodblock print; ōban,"Amida Falls in the Far Reaches of the Kisokaido (Kisoji no oku Amidagataki), from the series “A Tour of Waterfalls in Various Provinces (Shokoku taki meguri)”",,https://www.artic.edu/artworks/25201/amida-falls-in-the-far-reaches-of-the-kisokaido-kisoji-no-oku-amidagataki-from-the-series-a-tour-of-waterfalls-in-various-provinces-shokoku-taki-meguri
jp_929,Torii Kiyonaga,Color woodblock prints; oban diptych,"The Sixth Month, Enjoying the Evening Cool in a Teahouse, from the series The Twelve Months in the Southern Quarter (Minami jūni kō)",,https://www.artic.edu/artworks/21618/the-sixth-month-enjoying-the-evening-cool-in-a-teahouse-from-the-series-the-twelve-months-in-the-southern-quarter-minami-je-ni-ke%D1%9C
jp_930,,Earthenware,Deep Pot,"Roughly two-thirds of this pot’s surface is covered by intersecting ribbons made up of incised lines and additional decoration created by impressing a cord into the clay. On the rim, the decoration continues on four spool-shaped protrusions. The tall, conical form is a rare shape in ceramics of the Jōmon period. Only one other pot of this exact shape is known (Tokyo National Museum); it was excavated at the Horinouchi site near Funabashi, Chiba (east of Tokyo), and it is likely that this jar was unearthed in the same region. Several jars were recovered from this location, making it one of the most prominent sites of early Japanese pottery.",https://www.artic.edu/artworks/200703/deep-pot
jp_931,Okumura Masanobu,"Woodblock print; hosoban, ishizuri-e",Hotei and Two Children on a Boat,,https://www.artic.edu/artworks/6747/hotei-and-two-children-on-a-boat
jp_932,Tōshūsai Sharaku,Color woodblock print; oban,The actor Otani Tokuji I as manservant Sodesuke,,https://www.artic.edu/artworks/86915/the-actor-otani-tokuji-i-as-manservant-sodesuke
jp_933,,"Hand-colored woodblock print; o-oban, sumizuri-e",The Full Moon,,https://www.artic.edu/artworks/19048/the-full-moon
jp_934,Utagawa Hiroshige,Color woodblock print; oban,"Fuchu: The Abe River (Fuchu, Abekawa), from the series “Fifty-three Stations of the Tokaido Road (Tokaido gojusan tsugi no uchi),” also known as the Hoeido Tokaido",,https://www.artic.edu/artworks/18257/fuchu-the-abe-river-fuchu-abekawa-from-the-series-fifty-three-stations-of-the-tokaido-road-tokaido-gojusan-tsugi-no-uchi-also-known-as-the-hoeido-tokaido
jp_935,Suzuki Harunobu,Color woodblock print; chuban,"Evening Snow on a Floss Shaper (Nurioke no bosetsu), from the series “Eight Views of the Parlor (Zashiki hakkei)”",,https://www.artic.edu/artworks/20810/evening-snow-on-a-floss-shaper-nurioke-no-bosetsu-from-the-series-eight-views-of-the-parlor-zashiki-hakkei
jp_936,Okumura Masanobu,"Woodblock print; oban, sumizuri-e","The Aoi Chapter from “The Tale of Genji” (Genji Aoi), from a series of Genji parodies",,https://www.artic.edu/artworks/19573/the-aoi-chapter-from-the-tale-of-genji-genji-aoi-from-a-series-of-genji-parodies
jp_937,,"Silk, satin damask weave; tye dyed; lining: silk, plain weave",Woman’s Aigi (Inner Robe),"This white design on a red background was created by tying portions of the white silk fabric into tiny knots that resisted the red dye. Here, the tying creates a pattern of tea plant blossoms floating on stylized currents of water. Producing such an intricate pattern was labor intensive and costly. The use of the color red for inner robes and linings has a long history in Japan, where the flash of a woman’s undergarment or lining is considered enticing.",https://www.artic.edu/artworks/150960/woman-s-aigi-inner-robe
jp_938,Kitagawa Utamaro,Color woodblock print; oban,"Women Preparing Gion Bean Curd, from the series “Twelve Types of Women’s Handicraft (Fujin tewaza juni-ko)”",,https://www.artic.edu/artworks/23895/women-preparing-gion-bean-curd-from-the-series-twelve-types-of-women-s-handicraft-fujin-tewaza-juni-ko
jp_939,Azechi Umetaro,Color woodblock print; edition 73/100,Man and Bird,,https://www.artic.edu/artworks/14256/man-and-bird
jp_940,Torii Kiyomasu I,"Hand-colored woodblock print; o-oban, tan-e",The Actors Ichikawa Monnosuke I and Tamazawa Rinya,,https://www.artic.edu/artworks/19144/the-actors-ichikawa-monnosuke-i-and-tamazawa-rinya
jp_941,Kawase Hasui,Color woodblock print,"Sunset Glow in Yanaka (Yanaka no yube), from the series “Twelve Months of Tokyo (Tokyo junikagetsu)”",,https://www.artic.edu/artworks/7394/sunset-glow-in-yanaka-yanaka-no-yube-from-the-series-twelve-months-of-tokyo-tokyo-junikagetsu
jp_942,Utagawa Kuniyoshi,Color woodblock print; oban,"Meng Zong (Moso), from the series “Twenty-four Paragons of Filial Piety as a Mirror for Children (Nijushiko doji kagami)”",,https://www.artic.edu/artworks/9866/meng-zong-moso-from-the-series-twenty-four-paragons-of-filial-piety-as-a-mirror-for-children-nijushiko-doji-kagami
jp_943,Onchi Kōshirō,Color woodblock print,"Portrait of the Poet Hagiwara Sakutaro (1886–1942), Author of “Ice Island”",,https://www.artic.edu/artworks/14038/portrait-of-the-poet-hagiwara-sakutaro-1886-1942-author-of-ice-island
jp_944,Tōshūsai Sharaku,"Color woodblock print; hosoban, nishiki-e","The Actor Matsumoto Koshiro IV as the Boatman Minagawa Shin’emon of Reisengasaki in Kamakura, Actually Hata Rokurozaemon Tokiyoshi (Yondai-me Matsumoto Koshiro no Kamakura Reizengasaki no sendo Minagawa Shin’emon, jitsuwa Hata Rokurozaemon)",,https://www.artic.edu/artworks/18879/the-actor-matsumoto-koshiro-iv-as-the-boatman-minagawa-shin-emon-of-reisengasaki-in-kamakura-actually-hata-rokurozaemon-tokiyoshi-yondai-me-matsumoto-koshiro-no-kamakura-reizengasaki-no-sendo-minagawa-shin-emon-jitsuwa-hata-rokurozaemon
jp_945,Ito Shinsui,Color woodblock print; oban,"Snowy Night, from the series “New Twelve Images of Modern Beauties”",,https://www.artic.edu/artworks/34644/snowy-night-from-the-series-new-twelve-images-of-modern-beauties
jp_946,Kitagawa Utamaro,Color woodblock print; oban,Takashima Ohisa,,https://www.artic.edu/artworks/44336/takashima-ohisa
jp_947,Suzuki Harunobu,Color woodblock print; left sheet of chuban diptych,Under a Peach Tree,,https://www.artic.edu/artworks/20832/under-a-peach-tree
jp_948,Okumura Masanobu,"Hand-colored woodblock print; oban, sumizuri-e","Sanbaso Dance in a Brothel (Ageya sanbaso), no. 1 from a series of 12 prints depicting parodies of plays",,https://www.artic.edu/artworks/19624/sanbaso-dance-in-a-brothel-ageya-sanbaso-no-1-from-a-series-of-12-prints-depicting-parodies-of-plays
jp_949,Funasaka Yoshisuke,Color woodblock and screenprint on paper; edition 21/45,My Space and My Dimension No. 465,,https://www.artic.edu/artworks/182252/my-space-and-my-dimension-no-465
jp_950,Katsushika Hokusai,Color woodblock print; chuban,"Kawasaki, from the series “Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)”",,https://www.artic.edu/artworks/2890/kawasaki-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi
jp_951,Suzuki Harunobu,Color woodblock print; chuban,Tossing Dishes Over a Cliff,,https://www.artic.edu/artworks/57260/tossing-dishes-over-a-cliff
jp_952,Katsushika Hokusai,Color woodblock print; chuban,"Miya (Mia), from the series “Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)”",,https://www.artic.edu/artworks/3010/miya-mia-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi
jp_953,Angyûsai Enshi,Color woodblock prints; oban triptych,A Banquet in a Pleasure House on the Bank of the Okawa (Okawa bata giro jo no yusen),,https://www.artic.edu/artworks/24437/a-banquet-in-a-pleasure-house-on-the-bank-of-the-okawa-okawa-bata-giro-jo-no-yusen
jp_954,Kitagawa Utamaro,Color woodblock print; hashira-e,Choemon Carrying Ohan on His Back,,https://www.artic.edu/artworks/18413/choemon-carrying-ohan-on-his-back
jp_955,Utagawa Hiroshige,Color woodblock print; oban,"Bamboo Yards and Kyo Bridge (Kyobashi Takegashi), from the series “One Hundred Famous Views of Edo (Meisho Edo hyakkei)”",,https://www.artic.edu/artworks/13198/bamboo-yards-and-kyo-bridge-kyobashi-takegashi-from-the-series-one-hundred-famous-views-of-edo-meisho-edo-hyakkei
jp_956,Okumura Masanobu,"Woodblock print; oban, sumizuri-e","A Woman Nomori (Onna Nomori), no. 11 from a series of 12 prints depicting parodies of plays",,https://www.artic.edu/artworks/19650/a-woman-nomori-onna-nomori-no-11-from-a-series-of-12-prints-depicting-parodies-of-plays
jp_957,Katsushika Hokusai,Color woodblock print; chuban,"Otsu, from the series “Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)”",,https://www.artic.edu/artworks/3054/otsu-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi
jp_958,Suzuki Harunobu,Color woodblock print; hashira-e,Two Komuso,,https://www.artic.edu/artworks/22942/two-komuso
jp_959,Utagawa Hiroshige,Color woodblock print; chuban,"Okitsu: The Okitsu River (Okitsu, Okitsugawa), from the series “Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi),” also known as the Tokaido with Poem (Kyoka iri Tokaido)",,https://www.artic.edu/artworks/4327/okitsu-the-okitsu-river-okitsu-okitsugawa-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi-also-known-as-the-tokaido-with-poem-kyoka-iri-tokaido
jp_960,Onchi Kōshirō,Color woodblock print,"Fish, from Milestones of the Season (Shibunshū “Kisetsu-hyō”)",,https://www.artic.edu/artworks/15840/fish-from-milestones-of-the-season-shibunshe-v%D1%92%D1%9Akisetsu-hye%D1%9Cv%D1%92%D1%9C
jp_961,Azechi Umetaro,Color woodblock print; edition 14/50,Volcano Path,"In the Volcano Path prints by Azechi Umetaro, slight color changes produce vastly different effects. The other print contains more blue, and the color of the sky is very bright. Also, all of the elements are similar in texture, and the composition seems more unified than in the this print. Interestingly, the other print is image 29 from a print run of 50, while this print is number 14. It seems that as the print run progressed, the artist made certain improvements. Six blocks of wood were used for nine printing stages to achieve the final image. The subject of this print has been identified as an active volcano crater near the summit of Mount Takachiho in the Kirishima National Park, Kagoshima Prefecture.",https://www.artic.edu/artworks/111127/volcano-path
jp_962,Kitagawa Utamaro,Color woodblock print; oban,The Courtesan Yoso-oi of the Pine Needle House in the Yoshiwara and Her Attendant (Matsubaya Yoso-oi),,https://www.artic.edu/artworks/89369/the-courtesan-yoso-oi-of-the-pine-needle-house-in-the-yoshiwara-and-her-attendant-matsubaya-yoso-oi
jp_963,Kitagawa Utamaro,Color woodblock print; oban,"Hour of the Horse [12 am], Shrine Maiden (Uma no koku, miko), from the series “Customs of Beauties Around the Clock” (“Fuzoku bijin tokei”)",,https://www.artic.edu/artworks/23920/hour-of-the-horse-12-am-shrine-maiden-uma-no-koku-miko-from-the-series-customs-of-beauties-around-the-clock-fuzoku-bijin-tokei
jp_964,Furuyama Moromasa,Hanging scroll; Ink and color on silk,Portrait of Ichikawa Danjuro II as Kamakura no Gongorô,,https://www.artic.edu/artworks/123402/portrait-of-ichikawa-danjuro-ii-as-kamakura-no-gongoro
jp_965,Katsukawa Shunsho,Color woodblock print; hosoban,"The Actor Nakamura Nakazo I as Ono Sadakuro in the Play Kanadehon Chushingura, Performed at the Nakamura Theater in the Fifth Month, 1776",,https://www.artic.edu/artworks/12725/the-actor-nakamura-nakazo-i-as-ono-sadakuro-in-the-play-kanadehon-chushingura-performed-at-the-nakamura-theater-in-the-fifth-month-1776
jp_966,Ito Jakuchu,Color woodblock print,Red Parrot on the Branch of a Tree,,https://www.artic.edu/artworks/197424/red-parrot-on-the-branch-of-a-tree
jp_967,Katsushika Hokusai,Book; woodblock printed,"Ippitsu gafu (Album of Drawings with One Stroke), complete in 1 vol.",,https://www.artic.edu/artworks/192278/ippitsu-gafu-album-of-drawings-with-one-stroke-complete-in-1-vol
jp_968,Katsushika Hokusai,Color woodblock print (album sheet),"Mount Fuji in Winter, from The Picture Book of Realistic Paintings of Hokusai (Hokusai shashin gafu)",,https://www.artic.edu/artworks/33412/mount-fuji-in-winter-from-the-picture-book-of-realistic-paintings-of-hokusai-hokusai-shashin-gafu
jp_969,Komatsuya Hyakki,Color woodblock print; right sheet of chuban diptych (left sheet: 1925.2143),Incense That Revives the Image of the Dead - Lady Li,,https://www.artic.edu/artworks/21080/incense-that-revives-the-image-of-the-dead-lady-li
jp_970,Chôbunsai Eishi,Color woodblock prints; oban triptych,A Parody of Yuranosuke in the Pleasure Quarters (Mitate Yuranosuke yukyo),,https://www.artic.edu/artworks/21691/a-parody-of-yuranosuke-in-the-pleasure-quarters-mitate-yuranosuke-yukyo
jp_971,Katsukawa Shunsho,Color woodblock print; hosoban,"The Actor Yamashita Kinsaku II as Osaku (?) in the Play Onna Aruji Hatsuyuki no Sekai, Performed at the Morita Theater in the Eleventh Month, 1773",,https://www.artic.edu/artworks/22012/the-actor-yamashita-kinsaku-ii-as-osaku-in-the-play-onna-aruji-hatsuyuki-no-sekai-performed-at-the-morita-theater-in-the-eleventh-month-1773
