ids,artists,mediums,titles,descriptions,urls
usa_2137,Iñigo Manglano-Ovalle,"Compact disc, blue tinted polyester window film, existing architectural space; 13 min. loop",Sonambulo II (Blue),"Iñigo Manglano-Ovalle first gained international recognition for a diverse body of work––consisting of both studio-based objects and activist-inspired public art—that blended contemporary urban culture with poetic meditations on aesthetics, nature, and beauty. Sonambulo II (Blue) speaks precisely to the crucial intersection between his earlier street-based endeavors and his later, more gallery-bound practice. Importantly, it exists as both an individual work of sound art and a site-specific installation commissioned by the Art Institute.Consisting mainly of the soothing sounds of a summer thunder- and rainstorm, the audio portion mimics a New Age relaxation tape or therapeutic sleep aid. The origins of the work, however, are quite different: the audio was composed from the sound of a single gunshot that the artist sampled and digitally remastered using state-of-the-art computer editing equipment. The sound loop begins with the explosion of the gunshot, which is followed by eight seconds of tense silence. The gunshot sound is then repeated 385,000 times and seamlessly blended with the beginnings of the simulated thunder. The rainstorm effect follows, and the piece automatically repeats.The conceptual roots of the work can be found in Manglano-Ovalle’s biography. An insomniac, he decided to construct his own relaxation tape directly from the very street noises that were contributing to his sleeplessness. Placing a microphone outside his bedroom window on Chicago’s Northwest Side, he captured the sound of gunfire in a single night. In a poignant act of creative transformation, the artist constructed an escape based in reality, turning the potentially frightening sounds of violence into a soothing means of respite. Sound itself, however, is also a major focus of his thinking: “I don’t use sound in a linear, time-based way. To me sound is very much an extension of sculpture. It has physical form to me. It drives and also occupies space.”Sonambulo II (Blue) is much more than a personal lullaby: Manglano-Ovalle’s strikingly inventive manipulations contain a compelling social critique. The references to sleep introduce the metaphor of unconsciousness and consciousness. Extending these into the arena of pressing political issues such as gun violence, the work points to the basic differences between awareness and ignorance, social action and neglect. The piece masks the sounds of gunfire with the effect of a natural phenomenon; in doing so, it suggests the ways in which violence and fear too often become the ambient backdrop of contemporary urban life.In the Art Institute’s 1999 installation, shown here, viewers were invited to expe-rience the work’s artificial nature while contemplating the actual urban landscape, which was beautifully framed by a wall of tall glass windows in the museum’s Rice Loggia. Hermetically insulated from the exigencies of day-to-day street life, visitors were actually suspended above the cityscape. This artifice, further heightened by the blue tint of the windows, created the effect of imitation rain meeting imitation sky.",https://www.artic.edu/artworks/152431/sonambulo-ii-blue
usa_2138,Stuart Davis,Gouache with graphite on off-white wove paper,Detail Study #1 for “Package Deal”,"Although he studied with the quintessential early 20th-century American painter Robert Henri, Stuart Davis was profoundly influenced by European abstract art, especially the flattened planes of Cubist art that he saw at the 1913 Armory Show in New York. Later Davis also used the solid forms of signage and advertising to evoke the tempo of jazz and urban street life, as in this drawing. Made as a commission for Fortune magazine in 1956, Package Deal is a series of works in which Davis reinterpreted the traditional theme of still life.",https://www.artic.edu/artworks/180821/detail-study-1-for-package-deal
usa_2139,Scott Burton,Himalayan blue granite,Low Piece (Bench),"Best known for meticulously crafted pieces made of stone, metal, and concrete, Scott Burton consistently demonstrated a profound awareness of aesthetics and utility. Creating works that blur the boundaries between sculpture and furniture, he began his early studio pieces from the 1970s as found objects, usually mass-produced furniture. In the 1980s, he moved squarely into the realm of original design, producing rigorously reductive, geometric, and abstract pieces such as Low Piece (Bench). An example of Burton’s mature style, this piece conveys his passion for combining fine art and practical design and, in the process, opening up the scope of inquiry for both disciplines. All of Burton’s late works, including studio objects presented in traditional gallery spaces or site-specific projects for public areas, carry the potential for practical public use. Visitors are invited to use this sculpture as a bench.",https://www.artic.edu/artworks/146904/low-piece-bench
usa_2140,Thomas Moran,Watercolor on ivory wove paper,Beverly N.J.,,https://www.artic.edu/artworks/94077/beverly-n-j
usa_2141,Ansel Adams,Gelatin silver print,"Factory Building, San Francisco",,https://www.artic.edu/artworks/11364/factory-building-san-francisco
usa_2142,Donald Shaw MacLaughlan,Etching in black on cream laid paper,"The Boat Builders, Venice",,https://www.artic.edu/artworks/12080/the-boat-builders-venice
usa_2143,Lewis Wickes Hine,Gelatin silver print,A View Of Workers In Ewen Breaker Of Pennsylvania Coal Company,,https://www.artic.edu/artworks/23334/a-view-of-workers-in-ewen-breaker-of-pennsylvania-coal-company
usa_2144,Sam Gilliam,"Colored inks, with touches of silver metallic paint, on fabric",Abstraction,,https://www.artic.edu/artworks/109447/abstraction
usa_2145,Aaron Siskind,Gelatin silver print,"Peeling Paint, Jerome, Arizona","Although he began his career as a documentarian, Aaron Siskind quickly became known for photographs that concerned themselves with exploring internal formal relationships rather than depicting recognizable objects. Active in the artistic milieu of postwar New York, Siskind made photographs in dialogue with the work of the Abstract Expressionist painters, with whom he was socially and professionally close. He sought to find a new language for photographic depiction that could transcend what was in front of the camera. “First, and emphatically,” he wrote in 1950, “I accept the flat plane of the picture surface as the primary frame of reference of the picture.” Siskind’s radically abstract photographs of walls covered with graffiti, chalk, or peeling paint and paper would be recognized as a pioneering development in 20th-century photography.",https://www.artic.edu/artworks/22556/peeling-paint-jerome-arizona
usa_2146,Ron Adams,Color lithograph on beige wove paper,Blackburn,,https://www.artic.edu/artworks/185610/blackburn
usa_2147,Judith Godwin,Oil on canvas,Blue Note,,https://www.artic.edu/artworks/158639/blue-note
usa_2148,Ansel Adams,Gelatin silver print,"Dead Tree, Sunset Crater National Monument, Arizona, No. 11 from “Portfolio Two: The National Parks and Monuments” (1950)",,https://www.artic.edu/artworks/121690/dead-tree-sunset-crater-national-monument-arizona-no-11-from-portfolio-two-the-national-parks-and-monuments-1950
usa_2149,Louis H. Sullivan (Architect),Graphite on Strathmore paper,"System of Architectural Ornament, Plate 4, Fluent Geometry",,https://www.artic.edu/artworks/190974/system-of-architectural-ornament-plate-4-fluent-geometry
usa_2150,Peter Blume,"Charcoal, with stumping, on cream wove paper, tipped onto grayish-tan wove paper",Study for Excavation,,https://www.artic.edu/artworks/18893/study-for-excavation
usa_2151,Joel Meyerowitz,Chromogenic print,New York City,"Joel Meyerowitz is known for producing richly saturated images of daily American life and landscapes. Like Claude Monet, who created numerous studies of seasonal light falling on haystacks, Meyerowitz produced these images of the New York City skyline from his studio in varying amounts of light and at different times of day. With our knowledge of just how radically this skyline would change after the tragic events of September 11, 2001, however, the photographs become haunting records of a city that was. The twin towers of the World Trade Center—gently bathed in morning light, backlit, illuminated against the night sky—appear indestructible. After the attacks, Meyerowitz was the only photographer who was allowed unrestricted access to the nine-month cleanup at Ground Zero, where he made over 5,000 large-format images of the workers and the scene. He published this expansive record in Aftermath: World Trade Center Archive.",https://www.artic.edu/artworks/159882/new-york-city
usa_2152,Tom Henderson,"Blue fiber-tipped pen, and brush and black ink, with graphite and smudging on cream wove paper","“Good afternoon, Sir.”",,https://www.artic.edu/artworks/181603/good-afternoon-sir
usa_2153,Irving Penn,Gelatin silver print,"Tadao Ando, New York",,https://www.artic.edu/artworks/157092/tadao-ando-new-york
usa_2154,Jerry Uelsmann,Gelatin silver print,Apocalypse I,,https://www.artic.edu/artworks/36829/apocalypse-i
usa_2155,Ivan Albright,"Charcoal, lithographic crayon, and pencil on hardboard",Self-Portrait (No. 4),"In 1981 Albright began a series of drawn and painted self-portraits at the invitation of the Galleria degli Uffizi, Florence, which for four centuries has collected other significant examples of this motif. For the next two years, ending with his death in 1983, the artist, energized by this great honor, created around 24 small self-portraits in various media, a series that constitutes a summation of his vision and technical prowess.",https://www.artic.edu/artworks/104262/self-portrait-no-4
usa_2156,Lyonel Feininger,"Watercolor, with pen and black ink, on cream laid paper",Bathers,,https://www.artic.edu/artworks/26742/bathers
usa_2157,Edward Weston,Gelatin silver print,"Maudelle Weston, Carmel",,https://www.artic.edu/artworks/121036/maudelle-weston-carmel
usa_2158,Joel Sternfeld,Chromogenic print,"Acorn Community, Mineral, Virginia, from the series “Sweet Earth: Experimental Utopias in America”",,https://www.artic.edu/artworks/186172/acorn-community-mineral-virginia-from-the-series-sweet-earth-experimental-utopias-in-america
usa_2159,Richard Avedon,Gelatin silver print,"Portrait of June Leaf, Mabou Mines, Nova Scotia",,https://www.artic.edu/artworks/58365/portrait-of-june-leaf-mabou-mines-nova-scotia
usa_2160,Berenice Abbott,Gelatin silver print,"Chicken Market, 55 Hester Street, Manhattan","Berenice Abbott’s Changing New York project, an ambitious attempt to record the rapid mutations of modern-day New York, found great support in the galleries and museums of the city. In 1930, at the beginning of her research, Abbott showed her photographs at the Museum of Modern Art, a success followed by one-person exhibitions at the Julien Levy Gallery in 1932 and the Museum of the City of New York in 1934. Abbott also received funding from the Works Progress Administration’s (WPA) Federal Arts Project, as noted in this photograph’s credit line. Her application to the WPA addressed New York’s fast tempo and emphasized “the vanishing instant,” yet Abbott’s studiously detailed compositions, prepared with a large-format camera and tripod, do not reflect this sense of rapidity. Abbott hoped her images would ultimately be valued as “memorials of the metropolis.”",https://www.artic.edu/artworks/125536/chicken-market-55-hester-street-manhattan
