ids,artists,mediums,titles,descriptions,urls
eng_4526,,Leather,Child’s Shoe,,https://www.artic.edu/artworks/30985/child-s-shoe
eng_4527,,Leather with slashed toe,Child’s Shoe,,https://www.artic.edu/artworks/30990/child-s-shoe
eng_4528,,Leather,Child’s Boot,,https://www.artic.edu/artworks/31001/child-s-boot
eng_4529,,Leather,Child’s Boot,,https://www.artic.edu/artworks/31003/child-s-boot
eng_4530,,Leather,Child’s Shoe,,https://www.artic.edu/artworks/31007/child-s-shoe
eng_4531,,Leather,Child’s Shoe,,https://www.artic.edu/artworks/31010/child-s-shoe
eng_4532,,Leather covered cork,Sole of a Clog,,https://www.artic.edu/artworks/31012/sole-of-a-clog
eng_4533,,Leather,Toe of a Shoe,,https://www.artic.edu/artworks/31015/toe-of-a-shoe
eng_4534,,Tooled leather,Bag,,https://www.artic.edu/artworks/31018/bag
eng_4535,,Tooled leather,Bag,,https://www.artic.edu/artworks/31021/bag
eng_4536,,Tooled leather with front cut out by cutpurse,Bag,,https://www.artic.edu/artworks/31025/bag
eng_4537,,Leather,Parts of a Belts,,https://www.artic.edu/artworks/31030/parts-of-a-belts
eng_4538,,Leather,Toe of a Shoe,,https://www.artic.edu/artworks/31046/toe-of-a-shoe
eng_4539,,Leather,Shoe,,https://www.artic.edu/artworks/31052/shoe
eng_4540,,Leather,Shoe (Toe),,https://www.artic.edu/artworks/31055/shoe-toe
eng_4541,,"Cotton, plain weave; block printed; glazed",Fragment,,https://www.artic.edu/artworks/31191/fragment
eng_4542,,"Cotton, plain weave; roller printed, with additional color added by surface printing",Fragment (Furnishing Fabric),,https://www.artic.edu/artworks/31194/fragment-furnishing-fabric
eng_4543,,"Silk, warp-float faced satin weave; embroidered with silk in raised, knotted, and twisted buttonhole, cross, satin, and stem stitches; embroidered pile",Box,,https://www.artic.edu/artworks/31324/box
eng_4544,,"Linen, needle lace with woven tapes",Border (From a Cover),,https://www.artic.edu/artworks/31330/border-from-a-cover
eng_4545,,"Linen, plain weave; pulled thread work embroidered with cotton in back, buttonhole, double and overcast stitches; embroidered with cotton in back, eyelet, padded overcast and padded satin stitches; French knots; edged with cotton, bobbin straight lace",Handkerchief,,https://www.artic.edu/artworks/31393/handkerchief
eng_4546,,"Cotton, plain weave; embroidered with cotton",Collar,,https://www.artic.edu/artworks/31397/collar
eng_4547,,"Linen, plain weave; cut work with cotton in darning, herringbone, and needle lace filling stitches; cut and drawn work with cotton in checker filling, hem, and wave filling stitches; embroidered with cotton in buttonhole, eyelet, padded overcast, padded satin and twined double running stitches; French knots",Handkerchief,,https://www.artic.edu/artworks/31408/handkerchief
eng_4548,,"Cotton, twill weave; embroidered",Valance,,https://www.artic.edu/artworks/31549/valance
eng_4549,,Glass,Goblet,,https://www.artic.edu/artworks/31617/goblet
eng_4550,Malcolm Osborne,Drypoint in black on cream wove paper,Sir Edward George Clarke,,https://www.artic.edu/artworks/34167/sir-edward-george-clarke
eng_4551,Samuel Palmer,Etching in black on paper,The Herdsman,,https://www.artic.edu/artworks/28879/the-herdsman
eng_4552,,"Oak, calamander, and gilt brass",Sofa Table,,https://www.artic.edu/artworks/47214/sofa-table
eng_4553,,Pewter,Pint Measure with Double C Handle,,https://www.artic.edu/artworks/47444/pint-measure-with-double-c-handle
eng_4554,Thomas Rowlandson,Hand-colored etching on ivory wove paper,Sports of a Country Fair. Part the Third,,https://www.artic.edu/artworks/44606/sports-of-a-country-fair-part-the-third
eng_4555,Thomas Rowlandson,Hand-colored etching on ivory wove paper,Racing,,https://www.artic.edu/artworks/44628/racing
eng_4556,Theodore Lane,"Etching and aquatint, with hand-coloring, on paper",The Rival Whiskers,,https://www.artic.edu/artworks/44652/the-rival-whiskers
eng_4557,Unknown,Albumen print,"Untitled (Victoria Parade, Deal)",,https://www.artic.edu/artworks/44685/untitled-victoria-parade-deal
eng_4558,,"Linen, plain weave; embroidered with silk and wool",Picture (Needlework),,https://www.artic.edu/artworks/46713/picture-needlework
eng_4559,Henry Stacy Marks,"Black pastel, heightened with red and white pastel, on blue laid paper",Unfinished Sketch of Man in Tunic,,https://www.artic.edu/artworks/46864/unfinished-sketch-of-man-in-tunic
eng_4560,Henry Stacy Marks,"Black pastel, heightened with white pastel, on blue laid paper",Woman in Loose Gown on Chair,,https://www.artic.edu/artworks/46912/woman-in-loose-gown-on-chair
eng_4561,Henry Stacy Marks,"Black pastel, heightened with white pastel, on blue laid paper",Seated Woman Leaning on Pillows,,https://www.artic.edu/artworks/46915/seated-woman-leaning-on-pillows
eng_4562,Henry Stacy Marks,Pen and brown ink on cream laid paper,Two Sketches of Standing Laborer,,https://www.artic.edu/artworks/46918/two-sketches-of-standing-laborer
eng_4563,Henry Stacy Marks,"Pen and brown ink squared in graphite, on blue wove paper, laid down on ivory wove paper",Man Seated in a Sailboat,,https://www.artic.edu/artworks/46921/man-seated-in-a-sailboat
eng_4564,Henry Stacy Marks,"Black pastel, heightened with white pastel, over traces of red pencil, on blue wove paper",Man on Horseback,,https://www.artic.edu/artworks/46942/man-on-horseback
eng_4565,Henry Stacy Marks,Graphite and black pencil on tan wove paper,"Archway Leading to Grammar School, Bristol",,https://www.artic.edu/artworks/46951/archway-leading-to-grammar-school-bristol
eng_4566,Henry Stacy Marks,Graphite on cream wove paper,Wagon and Poultry,,https://www.artic.edu/artworks/46954/wagon-and-poultry
eng_4567,Henry Stacy Marks,"Black pastel, heightened with touches of white pastel, on blue laid paper",Three Sketches of Sleeves,,https://www.artic.edu/artworks/46960/three-sketches-of-sleeves
eng_4568,Henry Stacy Marks,Pen and brown ink on blue wove paper,Landscape with Bridge,,https://www.artic.edu/artworks/46965/landscape-with-bridge
eng_4569,Henry Stacy Marks,Pen and brown ink on ivory wove paper,The Village Church,,https://www.artic.edu/artworks/46975/the-village-church
eng_4570,Henry Stacy Marks,Pen and black ink over graphite on ivory wove paper,Study for Figure in Episcopal Visitation,,https://www.artic.edu/artworks/46978/study-for-figure-in-episcopal-visitation
eng_4571,Henry Stacy Marks,Pen and brown ink on cream wove paper,Seated Man with Raised Arm,,https://www.artic.edu/artworks/46984/seated-man-with-raised-arm
eng_4572,Henry Stacy Marks,"Pen and black ink, with touches of white gouache, on cream wove paper",Seated Man Smoking Pipe,,https://www.artic.edu/artworks/46989/seated-man-smoking-pipe
eng_4573,Henry Stacy Marks,Pen and brown ink over graphite on cream wove paper,Sketches of Poultry,,https://www.artic.edu/artworks/47000/sketches-of-poultry
eng_4574,Philip William May,Pen and black ink over traces of graphite on ivory wove paper,Two Gentlemen with Walking Sticks,,https://www.artic.edu/artworks/47081/two-gentlemen-with-walking-sticks
eng_4575,Francis Seymour Haden,Drypoint on ivory laid paper,The Willows,,https://www.artic.edu/artworks/45191/the-willows
eng_4576,Charles Samuel Keene,"Pen and brown ink, with touches of white gouache, on cream wove paper, laid down on ivory wove paper",Solicitor and Client,,https://www.artic.edu/artworks/45987/solicitor-and-client
eng_4577,Charles Samuel Keene,"Pen and brown ink, corrected with white gouache, over traces of black chalk, on buff wove paper, laid down on buff wove card",Blarney,,https://www.artic.edu/artworks/46011/blarney
eng_4578,Charles Samuel Keene,"Pen and brown ink, over traces of black chalk, on cream wove card",A Poser,,https://www.artic.edu/artworks/46014/a-poser
eng_4579,Charles Samuel Keene,"Pen and black ink, over graphite, on tan wove paper",Sketch of Two Standing Men and Two Portaits,,https://www.artic.edu/artworks/46018/sketch-of-two-standing-men-and-two-portaits
eng_4580,Charles Samuel Keene,"Pen and brown ink, with touches of white gouache, over traces of graphite, on buff wove paper, laid down on ivory wove card",Man at Exhibition,,https://www.artic.edu/artworks/46021/man-at-exhibition
eng_4581,Charles Samuel Keene,"Pen and brown ink, with brush and brown wash and touches of white gouache, on ivory wove paper, laid down on ivory wove card",Cannie!,,https://www.artic.edu/artworks/46034/cannie
eng_4582,Charles Samuel Keene,"Pen and brown ink, with brush and gray wash and touches of white gouache, over traces of graphite, on tan wove paper, laid down on ivory wove card",Upon the Mart,,https://www.artic.edu/artworks/46053/upon-the-mart
eng_4583,Imitator of Aubrey Vincent Beardsley,Brush and pen and black ink on cream wove paper,Standing Figure,,https://www.artic.edu/artworks/42620/standing-figure
eng_4584,Imitator of Aubrey Vincent Beardsley,Pen and brush and black ink on cream wove paper,"Standing Figure, Facing Right",,https://www.artic.edu/artworks/42623/standing-figure-facing-right
eng_4585,Imitator of Aubrey Vincent Beardsley,"Brush and black ink, with graphite, on cream wove paper",Two Heads in Profile,,https://www.artic.edu/artworks/42628/two-heads-in-profile
eng_4586,Thomas Stothard,Ink wash on paper,Study for a plate from The Task,,https://www.artic.edu/artworks/43037/study-for-a-plate-from-the-task
eng_4587,Thomas Stothard,Ink wash on paper,Study for a plate from Telemachus,,https://www.artic.edu/artworks/43042/study-for-a-plate-from-telemachus
eng_4588,Thomas Stothard,Ink wash on paper,"Study for a plate from The Triumphs of Temper, in the 1796 Royal Engagements Pocket Book",,https://www.artic.edu/artworks/43049/study-for-a-plate-from-the-triumphs-of-temper-in-the-1796-royal-engagements-pocket-book
eng_4589,Thomas Stothard,Ink wash on paper,"Study for a plate from The Triumphs of Temper, in the 1796 Royal Engagements Pocket Book",,https://www.artic.edu/artworks/43050/study-for-a-plate-from-the-triumphs-of-temper-in-the-1796-royal-engagements-pocket-book
eng_4590,Thomas Stothard,Ink wash on paper,"Study for a plate from The Triumphs of Temper, in the 1796 Royal Engagements Pocket Book",,https://www.artic.edu/artworks/43051/study-for-a-plate-from-the-triumphs-of-temper-in-the-1796-royal-engagements-pocket-book
eng_4591,Thomas Stothard,Ink wash on paper,"Study for a plate from The Triumphs of Temper, in the 1796 Royal Engagements Pocket Book",,https://www.artic.edu/artworks/43052/study-for-a-plate-from-the-triumphs-of-temper-in-the-1796-royal-engagements-pocket-book
eng_4592,Thomas Stothard,Ink wash on paper,"Study for a plate from The Triumphs of Temper, in the 1796 Royal Engagements Pocket Book",,https://www.artic.edu/artworks/43053/study-for-a-plate-from-the-triumphs-of-temper-in-the-1796-royal-engagements-pocket-book
eng_4593,John Copley,Lithograph on paper,Study No. 8: The Powder Puff,,https://www.artic.edu/artworks/43106/study-no-8-the-powder-puff
eng_4594,,"Pattern of cotton, plain weave; drawing; glazed; cotton, woven tapes with linen, needle lace and cotton and linen, bobbin lace fillings",Border (For Table Cover),,https://www.artic.edu/artworks/25309/border-for-table-cover
eng_4595,Anthony Gross,Etching on white laid paper,Foothills,,https://www.artic.edu/artworks/25331/foothills
eng_4596,Francis Bedford,Albumen print,Portmadoc Harbour from Borth,,https://www.artic.edu/artworks/38268/portmadoc-harbour-from-borth
eng_4597,Francis Bedford,Albumen print,Clovelly from the Hobby,,https://www.artic.edu/artworks/38295/clovelly-from-the-hobby
eng_4598,Francis Bedford,Albumen print,"Watersmeet, The Cottage and Streams",,https://www.artic.edu/artworks/38298/watersmeet-the-cottage-and-streams
eng_4599,Francis Bedford,Albumen print,View near Wear Gifford,,https://www.artic.edu/artworks/38307/view-near-wear-gifford
eng_4600,Francis Bedford,Albumen print,Bideford Bridge from River Bank,,https://www.artic.edu/artworks/38388/bideford-bridge-from-river-bank
eng_4601,,"Linen, needle lace",Insertion,,https://www.artic.edu/artworks/38812/insertion
eng_4602,,Glass,Cream Pitcher,,https://www.artic.edu/artworks/38886/cream-pitcher
eng_4603,William Henry Fox Talbot,Waxed calotype paper negative,Windsor Castle From Across The River,,https://www.artic.edu/artworks/38975/windsor-castle-from-across-the-river
eng_4604,William Westall,"Watercolor, with graphite and touches of gouache, heightened with white gouache, on cream wove paper","Entrance to the Avenue from Clare Hall Piece, Cambridge",,https://www.artic.edu/artworks/38984/entrance-to-the-avenue-from-clare-hall-piece-cambridge
eng_4605,John Leech,"Watercolor and pen and brown ink, over graphite, on cream wove paper","Conducter, ‘Now Marm! Wait-Chapel or Mile Hend-only a",,https://www.artic.edu/artworks/39082/conducter-now-marm-wait-chapel-or-mile-hend-only-a
eng_4606,Richard Dighton,"Watercolor, selectively varnished, on ivory wove card, laid down on ivory wove card",Lord William Pawlett,,https://www.artic.edu/artworks/39110/lord-william-pawlett
eng_4607,John Leech,"Watercolor and pen and brown ink, over graphite, on cream wove paper",Pleasant Prospect: A Day with the Stag,,https://www.artic.edu/artworks/39169/pleasant-prospect-a-day-with-the-stag
eng_4608,John Leech,"Watercolor and pen and brown ink, with graphite, on cream wove paper, laid down on blue wove paper",Pride Humbled or Jenkins is Compelled to Clean Masters,,https://www.artic.edu/artworks/39172/pride-humbled-or-jenkins-is-compelled-to-clean-masters
eng_4609,Hablot Knight Browne,"Charcoal, with watercolor, heightened with white gouache, on grayish-green wove paper",Telegraphic Love,,https://www.artic.edu/artworks/39221/telegraphic-love
eng_4610,George Cruikshank,Lithograph on paper,Anecdotes: Border for a Title Page,,https://www.artic.edu/artworks/36879/anecdotes-border-for-a-title-page
eng_4611,,Glass; cut and stipple engraved,Wine Glass,,https://www.artic.edu/artworks/37072/wine-glass
eng_4612,,Glass,Wine Glass,,https://www.artic.edu/artworks/37081/wine-glass
eng_4613,,Glass; cut and stipple engraved,Wine Glass,,https://www.artic.edu/artworks/37085/wine-glass
eng_4614,,Glass; cut and stipple engraved,Wine Glass,,https://www.artic.edu/artworks/37093/wine-glass
eng_4615,,Glass,Wine Glass,,https://www.artic.edu/artworks/37096/wine-glass
eng_4616,,Glass; cut and stipple engraved,Wine Glass,,https://www.artic.edu/artworks/37099/wine-glass
eng_4617,,Glass; stipple engraved,Wine Glass,,https://www.artic.edu/artworks/37102/wine-glass
eng_4618,,Glass; cut and stipple engraved,Wine Glass,,https://www.artic.edu/artworks/37113/wine-glass
eng_4619,,Glass; cut and stipple engraved,Wine Glass,,https://www.artic.edu/artworks/37119/wine-glass
eng_4620,,Glass; stipple engraved,Wine Glass,,https://www.artic.edu/artworks/37126/wine-glass
eng_4621,,Glass; blown and stipple engraved,Wine Glass,,https://www.artic.edu/artworks/37130/wine-glass
eng_4622,,Glass; cut and stipple engraved,Wine Glass,,https://www.artic.edu/artworks/37134/wine-glass
eng_4623,,Glass; blown and stipple engraved,Wine Glass,,https://www.artic.edu/artworks/37138/wine-glass
eng_4624,,Glass; cut and stipple engraved,Wine Glass,,https://www.artic.edu/artworks/37141/wine-glass
eng_4625,,Glass; stipple engraved,Wine Glass,,https://www.artic.edu/artworks/37155/wine-glass
eng_4626,,Glass,Wine Glass,,https://www.artic.edu/artworks/37190/wine-glass
eng_4627,,Glass,Wine Glass,,https://www.artic.edu/artworks/37194/wine-glass
eng_4628,,Glass; opaque red with relief decoration,Cup with Handle,,https://www.artic.edu/artworks/37197/cup-with-handle
